Dataset,Control Unit,Method,Pre RMSPE,Post RMSPE,Post/pre RMSPE ratio,W,Constant
smoking_data,Texas,SC,5.7961664945244635,15.631389521314116,2.696849639512739,"[[1.28194053e-05]
 [1.15199672e-05]
 [4.42590582e-05]
 [1.30509340e-01]
 [2.74792643e-02]
 [2.73610016e-05]
 [3.75290956e-05]
 [1.24657564e-05]
 [5.92993336e-05]
 [1.23305145e-05]
 [2.40172894e-05]
 [1.19316352e-04]
 [1.55849784e-01]
 [1.03143460e-05]
 [3.87258973e-02]
 [1.94218796e-05]
 [3.60460356e-05]
 [2.79706608e-05]
 [1.78150731e-05]
 [4.27240777e-06]
 [3.70967087e-05]
 [5.26438062e-03]
 [1.21540010e-04]
 [1.82695556e-05]
 [2.65950467e-05]
 [1.67148424e-05]
 [7.72812503e-06]
 [9.22041764e-06]
 [6.84001022e-05]
 [2.11032283e-05]
 [2.35512885e-05]
 [8.99842515e-03]
 [1.90952170e-05]
 [9.66017109e-05]
 [1.00027653e-05]
 [6.32168101e-01]
 [5.16117930e-05]]",
smoking_data,Texas,DSC,4.672115707485797,14.146597558605448,3.027878255656076,"[[0.        ]
 [0.        ]
 [0.        ]
 [0.12403481]
 [0.10915495]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.13038188]
 [0.        ]
 [0.13879186]
 [0.01294397]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.04908522]
 [0.        ]
 [0.09058608]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.05489846]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.13242038]
 [0.00069088]
 [0.        ]
 [0.        ]
 [0.15876053]
 [0.        ]]",3.180650094387975
smoking_data,Utah,SC,58.51884536760691,51.600597541759754,0.881777437979377,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [1.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
smoking_data,Utah,DSC,8.415830617719768,16.594794848580733,1.971854663239054,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [1.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",-57.910526315789426
smoking_data,Vermont,SC,10.588506804358383,11.569293980508109,1.0926275247559947,"[[3.44530408e-02]
 [4.10348482e-02]
 [1.44906138e-06]
 [9.29849674e-07]
 [5.46432182e-07]
 [1.13124646e-02]
 [2.48503723e-02]
 [3.94520961e-07]
 [1.20049049e-05]
 [6.14304755e-07]
 [1.35299904e-06]
 [4.49098786e-02]
 [3.37605016e-02]
 [1.96972224e-02]
 [8.17007328e-07]
 [6.32110026e-02]
 [8.62850269e-07]
 [7.38498634e-02]
 [1.06377522e-02]
 [1.09798503e-01]
 [1.31663395e-01]
 [8.82816562e-02]
 [2.65464713e-02]
 [9.38909523e-03]
 [3.01594554e-07]
 [5.20504445e-03]
 [8.52778610e-04]
 [1.07375663e-02]
 [6.01940920e-02]
 [1.75548715e-02]
 [1.74141978e-02]
 [4.88875503e-02]
 [1.59380000e-03]
 [1.46885688e-06]
 [3.02082128e-02]
 [8.39348450e-02]
 [2.70749013e-07]]",
smoking_data,Vermont,DSC,7.333933126139864,14.301962922798685,1.9501081720834246,"[[2.74338842e-02]
 [9.33993115e-03]
 [3.93499154e-02]
 [1.29477652e-03]
 [2.79294576e-02]
 [3.61259358e-02]
 [2.63085858e-05]
 [1.36752753e-02]
 [3.30200535e-02]
 [1.62993379e-02]
 [2.40412794e-02]
 [4.85105328e-02]
 [4.16205262e-02]
 [1.07558586e-02]
 [2.03441032e-02]
 [4.10683490e-02]
 [1.25490893e-02]
 [1.82804285e-02]
 [1.78260397e-02]
 [2.93674863e-03]
 [1.71864105e-02]
 [3.34999833e-02]
 [6.49259178e-02]
 [4.19891605e-02]
 [1.84933954e-02]
 [1.80666284e-02]
 [4.75905590e-03]
 [2.74058829e-02]
 [7.02805137e-02]
 [3.05217699e-02]
 [2.31745740e-02]
 [2.92602142e-02]
 [5.86114248e-02]
 [5.17284458e-02]
 [1.03922392e-02]
 [2.31776781e-02]
 [3.40988200e-02]]",16.99169195200299
smoking_data,Virginia,SC,6.9042849019529715,3.9443674416564636,0.5712926823950653,"[[1.51170178e-02]
 [1.19820628e-16]
 [5.89443040e-02]
 [8.16510444e-17]
 [2.64051356e-02]
 [4.04897511e-02]
 [1.44160685e-16]
 [1.52133118e-04]
 [4.10273379e-02]
 [8.38905300e-04]
 [1.76717886e-02]
 [7.44675588e-02]
 [4.79634303e-02]
 [6.92369830e-17]
 [7.14486126e-03]
 [4.11496976e-02]
 [5.90008169e-17]
 [1.13082494e-02]
 [6.94868974e-03]
 [0.00000000e+00]
 [2.18445915e-02]
 [3.55410262e-02]
 [1.13556057e-01]
 [5.06721449e-02]
 [9.80857562e-03]
 [3.24804670e-04]
 [5.36466252e-17]
 [2.55081135e-02]
 [1.12077007e-01]
 [2.55487237e-02]
 [1.14182153e-02]
 [2.79106458e-02]
 [7.45016690e-02]
 [3.70013664e-02]
 [9.96418246e-17]
 [1.86217891e-02]
 [4.60364098e-02]]",
smoking_data,Virginia,DSC,3.1506279537946695,7.49564886423492,2.379096794087361,"[[0.02365936]
 [0.02163319]
 [0.03609699]
 [0.00238336]
 [0.0154246 ]
 [0.02998538]
 [0.03234622]
 [0.01959123]
 [0.04691621]
 [0.01941307]
 [0.02804109]
 [0.08400227]
 [0.02067536]
 [0.01892018]
 [0.0101493 ]
 [0.02632245]
 [0.0325687 ]
 [0.02420584]
 [0.02119454]
 [0.00809211]
 [0.02407124]
 [0.01819731]
 [0.08464786]
 [0.02386042]
 [0.02689988]
 [0.02565199]
 [0.01579394]
 [0.01771894]
 [0.05398228]
 [0.02642891]
 [0.02890686]
 [0.00844914]
 [0.03489394]
 [0.02245576]
 [0.01946658]
 [0.00667211]
 [0.04028141]]",5.0447210126142235
smoking_data,West Virginia,SC,3.81816631883544,18.325488041648708,4.799552065410832,"[[5.53893307e-02]
 [1.16262777e-01]
 [3.08748069e-05]
 [2.70534840e-01]
 [5.55158506e-05]
 [4.70554212e-06]
 [5.66814382e-02]
 [5.28183063e-03]
 [1.51595697e-02]
 [4.83408147e-03]
 [4.43562643e-03]
 [4.41826131e-02]
 [3.43356088e-05]
 [1.29020187e-02]
 [5.38340189e-02]
 [4.39134198e-06]
 [2.47348981e-02]
 [8.11743363e-03]
 [3.35258901e-03]
 [1.40746640e-02]
 [8.12281077e-03]
 [7.12562866e-05]
 [1.48528927e-02]
 [2.82268470e-05]
 [9.29550286e-03]
 [7.47712525e-02]
 [1.67607733e-02]
 [4.95241591e-05]
 [0.00000000e+00]
 [3.55315967e-06]
 [1.03027138e-02]
 [0.00000000e+00]
 [1.61767126e-01]
 [6.06893964e-05]
 [1.14117721e-02]
 [0.00000000e+00]
 [3.38525080e-03]]",
smoking_data,West Virginia,DSC,4.105903616061528,16.623204267541237,4.048610445338845,"[[4.81708852e-02]
 [2.05364021e-01]
 [8.49773082e-05]
 [3.08118280e-01]
 [1.61719481e-04]
 [1.18947858e-04]
 [1.85572499e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.70766064e-06]
 [1.09419868e-04]
 [7.39387318e-02]
 [1.68581607e-04]
 [1.52012327e-02]
 [1.74214182e-04]
 [1.45469843e-04]
 [1.44039091e-02]
 [0.00000000e+00]
 [7.05683809e-05]
 [1.14129125e-05]
 [1.56801940e-05]
 [1.46683328e-04]
 [0.00000000e+00]
 [1.55791176e-04]
 [3.34989746e-05]
 [1.07314589e-01]
 [1.52132210e-03]
 [1.50523544e-04]
 [6.76788483e-05]
 [1.21602657e-04]
 [2.47276394e-03]
 [1.87868131e-04]
 [3.61834340e-02]
 [1.32900967e-04]
 [0.00000000e+00]
 [1.73262085e-04]
 [4.81789253e-05]]",-3.2382935243600977
smoking_data,Wisconsin,SC,3.2136542542105717,6.603167387105586,2.0547224015943937,"[[2.37818068e-02]
 [3.99910036e-03]
 [1.21121412e-03]
 [3.03306639e-01]
 [1.67702143e-02]
 [6.97925145e-04]
 [7.81737098e-03]
 [3.06586732e-04]
 [7.67381350e-04]
 [8.66006009e-04]
 [2.30632129e-04]
 [3.02079759e-03]
 [5.29143961e-02]
 [2.61665855e-03]
 [1.34765180e-01]
 [7.18701591e-02]
 [2.83693415e-03]
 [1.94245192e-03]
 [7.96102938e-04]
 [1.99387649e-03]
 [1.73096400e-03]
 [2.81935229e-02]
 [3.58888125e-04]
 [3.12643561e-02]
 [9.48734473e-04]
 [1.08721464e-03]
 [2.50097841e-03]
 [8.86638789e-03]
 [5.71359079e-02]
 [3.45994102e-03]
 [1.18854144e-03]
 [1.18240261e-01]
 [9.78571033e-02]
 [2.61295565e-03]
 [7.53189103e-04]
 [1.09268259e-02]
 [3.60796269e-04]]",
smoking_data,Wisconsin,DSC,3.272921323842341,11.99543891289925,3.665055687564422,"[[1.84540644e-02]
 [1.90073859e-03]
 [4.13849651e-02]
 [8.55229762e-02]
 [7.41930792e-02]
 [2.88247522e-02]
 [4.03152101e-05]
 [5.01539640e-02]
 [5.33597707e-04]
 [3.18838834e-02]
 [3.71133676e-02]
 [4.63912296e-05]
 [4.70954895e-02]
 [1.01862268e-02]
 [7.04658272e-02]
 [1.61892422e-02]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.67866488e-02]
 [4.25629778e-02]
 [5.12559050e-03]
 [2.84561375e-02]
 [4.56352733e-05]
 [5.36392397e-02]
 [2.01522994e-02]
 [1.98017032e-02]
 [2.80575944e-02]
 [5.69974982e-02]
 [0.00000000e+00]
 [2.09338376e-02]
 [2.88894401e-03]
 [7.07955417e-02]
 [5.54632093e-02]
 [3.47370204e-02]
 [0.00000000e+00]
 [3.63751786e-03]
 [1.63764681e-02]]",-12.422235956908468
smoking_data,Wyoming,SC,8.557400319847519,6.009999545321113,0.7023160446732734,"[[0.00792228]
 [0.0036696 ]
 [0.04579824]
 [0.0019332 ]
 [0.02707599]
 [0.02567972]
 [0.02265652]
 [0.01944422]
 [0.03607575]
 [0.01555811]
 [0.01423185]
 [0.04863417]
 [0.02887498]
 [0.0095805 ]
 [0.0111221 ]
 [0.02161135]
 [0.02471761]
 [0.03655565]
 [0.02282269]
 [0.04448514]
 [0.06348509]
 [0.03674173]
 [0.06271183]
 [0.03017681]
 [0.02461079]
 [0.0033232 ]
 [0.01382006]
 [0.02642174]
 [0.05889036]
 [0.01882445]
 [0.01425973]
 [0.02965858]
 [0.00943321]
 [0.03697176]
 [0.06308687]
 [0.00308638]
 [0.0360512 ]]",
smoking_data,Wyoming,DSC,9.221386715535537,6.834177077450878,0.7411224893038204,"[[0.00000000e+00]
 [0.00000000e+00]
 [1.65270379e-01]
 [5.13416998e-02]
 [1.06012777e-01]
 [0.00000000e+00]
 [4.41541659e-03]
 [7.84525088e-02]
 [4.08192298e-02]
 [0.00000000e+00]
 [4.15651468e-02]
 [1.31720570e-02]
 [8.96688427e-06]
 [0.00000000e+00]
 [2.20621541e-02]
 [0.00000000e+00]
 [5.37599015e-03]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.81467376e-02]
 [4.34124846e-02]
 [0.00000000e+00]
 [5.16595848e-02]
 [3.66176838e-02]
 [9.23813666e-03]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.21645984e-02]
 [2.55480057e-04]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.15211779e-02]
 [1.37968053e-02]
 [0.00000000e+00]
 [2.07752222e-01]
 [0.00000000e+00]
 [7.74129513e-03]]",1.3744969401112765
german_reunification,USA,SC,1772.211830189251,5229.71832050749,2.950955541217112,"[[0.00000000e+00]
 [6.08342232e-01]
 [0.00000000e+00]
 [2.75136005e-06]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.18493439e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.73199496e-01]
 [0.00000000e+00]]",
german_reunification,USA,DSC,1195.289020078264,4179.115637500891,3.4963222846531754,"[[0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.55709484]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.44290516]
 [0.        ]]",2323.8319499913623
german_reunification,UK,SC,216.16962624395532,925.626785833055,4.281946552419217,"[[4.93053088e-01]
 [1.74807830e-18]
 [0.00000000e+00]
 [1.54492952e-18]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [8.19813255e-19]
 [1.73780842e-18]
 [0.00000000e+00]
 [5.06946912e-01]
 [0.00000000e+00]
 [3.36632638e-18]
 [3.23559924e-18]]",
german_reunification,UK,DSC,236.18332957605327,1121.6439630966256,4.749039507191153,"[[0.00000000e+00]
 [1.94434954e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.45087930e-21]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.32577494e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.72987552e-01]
 [0.00000000e+00]
 [6.67807517e-21]]",598.9762260354202
german_reunification,Austria,SC,182.51734653530775,287.14684095454277,1.5732578103144546,"[[1.73447624e-01]
 [0.00000000e+00]
 [4.62977012e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.44281162e-02]
 [3.27175057e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.27866229e-07]
 [2.20062286e-02]]",
german_reunification,Austria,DSC,260.5164951541274,1031.641471871477,3.959985225738335,"[[2.43673655e-02]
 [0.00000000e+00]
 [1.15071765e-01]
 [1.08831748e-22]
 [8.60560869e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.28350589e-22]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]]",78.4879588918494
german_reunification,Belgium,SC,274.7723402438211,1122.676646250498,4.085843011906815,"[[0.00000000e+00]
 [2.14280978e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.99043066e-07]
 [6.51913661e-07]
 [7.30749947e-01]
 [5.49664751e-02]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.21606846e-06]
 [2.06161065e-06]
 [1.49380401e-06]
 [0.00000000e+00]
 [0.00000000e+00]]",
german_reunification,Belgium,DSC,185.94975805835386,445.09919464255375,2.3936529914864146,"[[0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.40304758]
 [0.        ]
 [0.30149007]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.29546235]
 [0.        ]
 [0.        ]]",-439.21336894390095
german_reunification,Denmark,SC,133.35961951373827,906.8688635161376,6.800175846502883,"[[0.46175555]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.07159135]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.10128748]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.36536563]]",
german_reunification,Denmark,DSC,349.75182019937773,1482.6452921446444,4.239135314004814,"[[1.56630701e-01]
 [3.06249944e-01]
 [1.99625232e-01]
 [2.05839982e-21]
 [4.26610158e-21]
 [3.41510806e-21]
 [2.34080100e-21]
 [3.73559574e-21]
 [6.47220275e-21]
 [4.48093512e-21]
 [4.40268744e-21]
 [5.43828452e-21]
 [5.70452912e-21]
 [1.73157693e-21]
 [3.37494122e-01]]",587.8877457342829
german_reunification,France,SC,90.5420974565633,229.43235778414962,2.533985452393762,"[[1.63944364e-05]
 [0.00000000e+00]
 [1.61988059e-05]
 [3.24193116e-01]
 [2.34345169e-01]
 [4.41385117e-01]
 [3.60591275e-06]
 [2.95877221e-05]
 [1.41629500e-05]
 [8.36733210e-06]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.55951133e-05]
 [2.49478016e-05]]",
german_reunification,France,DSC,95.55103190351913,487.5202188288999,5.102197319241558,"[[2.35658008e-05]
 [4.58519630e-05]
 [1.46669463e-01]
 [1.94391585e-01]
 [5.97933140e-05]
 [5.34211822e-01]
 [2.06951592e-05]
 [0.00000000e+00]
 [7.03024576e-06]
 [1.24171229e-01]
 [8.94508961e-05]
 [5.09439250e-05]
 [5.73814788e-05]
 [8.78511895e-05]
 [1.18024295e-04]]",271.375745143604
german_reunification,Italy,SC,92.60389028719905,1419.0727080345896,15.324115473264872,"[[1.00944855e-13]
 [1.42894854e-01]
 [7.57069076e-15]
 [3.47431762e-01]
 [3.68090862e-14]
 [6.46742337e-14]
 [5.93965527e-02]
 [1.28488968e-01]
 [9.86625992e-14]
 [3.21787864e-01]
 [1.15680334e-13]
 [1.80985826e-13]
 [7.61892924e-14]
 [1.27392207e-13]
 [1.15461598e-13]]",
german_reunification,Italy,DSC,104.88736759807078,1480.3372232377762,14.113589244707143,"[[8.43740237e-17]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.54089332e-01]
 [2.03298518e-16]
 [5.72324152e-17]
 [2.48167901e-17]
 [1.63867012e-01]
 [1.37232232e-16]
 [2.39992978e-01]
 [2.18578784e-16]
 [1.71209766e-16]
 [4.20506775e-02]
 [1.14947480e-16]
 [1.47226493e-16]]",-25.896980412866817
german_reunification,Netherlands,SC,155.72228974530356,2025.4513126388638,13.006816917164869,"[[0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.89133107e-01]
 [1.27111403e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.64601113e-22]
 [1.66377570e-01]
 [0.00000000e+00]
 [1.04316744e-01]
 [1.53917765e-24]
 [0.00000000e+00]
 [1.40027278e-22]
 [1.13061177e-01]]",
german_reunification,Netherlands,DSC,219.15629271224395,1270.8017538549216,5.798609467826263,"[[0.08450561]
 [0.06834608]
 [0.07819502]
 [0.02550771]
 [0.09226878]
 [0.08726109]
 [0.05798007]
 [0.05861192]
 [0.09156879]
 [0.0739934 ]
 [0.05817431]
 [0.03274691]
 [0.03335735]
 [0.08129068]
 [0.07619232]]",250.89388281760193
german_reunification,Norway,SC,393.20784426151255,5032.670543774854,12.799008507133832,"[[0.00000000e+00]
 [0.00000000e+00]
 [3.14838999e-01]
 [4.48125525e-02]
 [9.17728131e-16]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.00109207e-16]
 [4.42085837e-02]
 [5.96139865e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.44441904e-15]
 [3.01832347e-15]]",
german_reunification,Norway,DSC,428.7223814733626,5303.768744393281,12.371103011151787,"[[0.00000000e+00]
 [4.16663747e-05]
 [2.99717043e-05]
 [3.18509272e-01]
 [3.58394535e-01]
 [0.00000000e+00]
 [2.01132789e-01]
 [6.76496151e-02]
 [0.00000000e+00]
 [4.41311807e-04]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.44753708e-02]]",-443.8107153135078
german_reunification,Switzerland,SC,1564.5305989017927,1979.813437594216,1.2654360604924744,"[[7.91144143e-01]
 [0.00000000e+00]
 [2.08859093e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [6.73203630e-09]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]]",
german_reunification,Switzerland,DSC,907.0364624365701,1610.8472897088716,1.7759454624146598,"[[2.81204331e-01]
 [0.00000000e+00]
 [2.75012051e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.43791598e-01]
 [3.57981821e-09]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]]",2397.885614422277
german_reunification,Japan,SC,559.7251836408121,1640.863711399923,2.9315524106431865,"[[0.40618988]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.59381012]
 [0.        ]
 [0.        ]]",
german_reunification,Japan,DSC,267.3989470989099,1405.9964038029648,5.2580476440054635,"[[0.        ]
 [0.22178261]
 [0.16538524]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.58920335]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.0236288 ]
 [0.        ]]",-427.5524228039371
german_reunification,Greece,SC,413.53142864649976,2737.960790840954,6.620925523852875,"[[1.24767136e-22]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [6.18818503e-23]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.62447726e-01]
 [6.16805724e-01]
 [4.52879586e-23]
 [1.20746550e-01]]",
german_reunification,Greece,DSC,448.077140386945,2579.182940955783,5.756113643129582,"[[1.03023076e-16]
 [5.41651204e-02]
 [7.58873523e-17]
 [1.60278568e-16]
 [1.38839895e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.43179895e-16]
 [0.00000000e+00]
 [5.61460362e-16]
 [1.21992086e-16]
 [5.83142630e-01]
 [3.33177067e-16]
 [3.85657558e-16]
 [2.23852355e-01]]",-276.29123372440796
german_reunification,Portugal,SC,1383.8438113578234,1021.2460021610212,0.7379777932879418,"[[0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.86390375]
 [0.13609625]
 [0.        ]
 [0.        ]]",
german_reunification,Portugal,DSC,677.8679287950696,2429.354707514123,3.583817148323234,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [1.]
 [0.]
 [0.]]",-1302.933333333366
german_reunification,Spain,SC,127.81039766266358,1055.8175312164183,8.260810939678716,"[[1.29326679e-21]
 [2.07499678e-21]
 [7.94802843e-22]
 [5.11587642e-22]
 [1.09289265e-21]
 [8.84685701e-22]
 [6.46401639e-22]
 [6.03892926e-22]
 [1.42750342e-22]
 [0.00000000e+00]
 [1.00893627e-02]
 [1.46409887e-01]
 [5.61980229e-01]
 [2.81520521e-01]
 [2.57487413e-22]]",
german_reunification,Spain,DSC,156.92717602128275,825.3633008541552,5.2595307057728355,"[[4.95044038e-19]
 [2.35700848e-01]
 [1.74596171e-19]
 [1.85788019e-19]
 [6.03614629e-19]
 [5.51208539e-19]
 [5.76720401e-20]
 [3.06556079e-19]
 [2.89249630e-19]
 [7.46125416e-19]
 [2.83241539e-02]
 [2.35238789e-19]
 [5.29441188e-01]
 [6.08581249e-02]
 [1.45675685e-01]]",-151.80323380101964
german_reunification,Australia,SC,181.97840634597873,2022.7534424257628,11.115348700109443,"[[1.59010537e-15]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.79040806e-15]
 [1.35978407e-15]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.18298677e-01]
 [2.56410654e-01]
 [3.55585553e-02]
 [7.15523138e-02]
 [0.00000000e+00]
 [3.18179800e-01]]",
german_reunification,Australia,DSC,139.39166913181333,1099.7128155107398,7.88937260282618,"[[3.18693692e-01]
 [3.27951652e-04]
 [1.56322974e-04]
 [1.55103051e-04]
 [0.00000000e+00]
 [2.05316720e-05]
 [9.93021795e-05]
 [1.22494958e-04]
 [5.34566156e-05]
 [4.87087354e-02]
 [2.39623577e-01]
 [1.29431505e-01]
 [1.21188986e-01]
 [1.51762700e-02]
 [1.26264836e-01]]",556.0888456946388
german_reunification,New Zealand,SC,548.3494660261364,3527.6683060342316,6.433248365497797,"[[1.61376428e-21]
 [1.87345851e-21]
 [0.00000000e+00]
 [4.49279279e-10]
 [3.18794651e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [9.02838402e-02]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.64029191e-21]
 [2.48331587e-01]
 [5.00589001e-21]
 [3.42589921e-01]]",
german_reunification,New Zealand,DSC,413.8925283665529,3104.529723291759,7.500811226392362,"[[0.00890194]
 [0.01307261]
 [0.00559328]
 [0.00452968]
 [0.29218467]
 [0.00855405]
 [0.01232015]
 [0.01226866]
 [0.09459907]
 [0.08899507]
 [0.00240029]
 [0.16535727]
 [0.24394333]
 [0.02731679]
 [0.0199632 ]]",539.6476700819896
